name,discipline,address,city,area,phone,email,website,rating,reviews_count,source,scraped_at
ME Sports Club,"Karate, Taekwondo, Martial Arts",Al Khaleej Al Arabi St - Al Bateen - W18 03 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 56 779 0111,info@mesports.ae,https://mesports.ae/,5.0,5,google_maps,2026-03-13T01:09:04.743526+00:00
MMA 8 Sport LLC,"BJJ, MMA, Muay Thai, Boxing, Judo",City - Inside Ajyal International School - Al-Madahi St - Al Falah - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 50 170 0417,,https://www.instagram.com/mma8sport?igsh=MWh1aWdnajYzZG96cg==,5.0,2,google_maps,2026-03-12T13:02:15.006926+00:00
Masters Martial Arts Training Centre,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",202 Sheikh Zayed Bin Sultan St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 50 856 9071,,,4.9,48,google_maps,2026-03-12T13:01:40.749677+00:00
Masters Martial Arts Training Centre - Khalifa Street Branch,"Karate, Taekwondo, Martial Arts",Khalifa Street - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 50 856 9071,,,5.0,1,google_maps,2026-03-13T01:08:53.001620+00:00
Muscle Factory Abu Dhabi,Boxing,85 Al Mawkib St - Al Zahiyah - E16 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97126420661,,,4.7,97,google_maps,2026-03-12T22:38:53.422855+00:00
Nest Martial Arts,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",36 Al Mabrouk St - Khalifa City - SW17 01 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 55 217 7987,,http://nestmartialartsstudio.com/,4.7,46,google_maps,2026-03-12T13:01:00.326687+00:00
New UAE JUDO FEDERATION,Judo,8M9H+HP - Al Mizn - Baniyas North - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97124430022,,,4.6,23,google_maps,2026-03-13T02:30:00.103711+00:00
Nippon Karate Centre,"Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",شارع دلما - Al Nahyan - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 50 212 9555,info@themezinho.net; plessymolpaulose@gmail.com; nkcuae@gmail.com,http://www.nipponkarateuae.com/,4.9,41,google_maps,2026-03-12T21:12:37.138523+00:00
"Oriental Karate & Kobudo Club, Head Quarters Khalidiya ( Spar Supermarket Building)","Kickboxing, Karate, Taekwondo, Martial Arts",Khalidiyah St - Al Bateen - W10 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97126771611,karate@emirates.net.ae,http://www.orientalkarate.com/,4.8,73,google_maps,2026-03-12T21:13:03.114227+00:00
"Oriental Karate Club, Khalidiya Towers","Karate, Taekwondo, Martial Arts","Mezzanine floor (Side entrance), Khaldiya Tower Building - Zayed The First St - Abu Dhabi - United Arab Emirates",Abu Dhabi,Abu Dhabi,+971 50 621 8836,karate@emirates.net.ae,http://www.orientalkarate.com/,4.9,70,google_maps,2026-03-13T01:04:55.339108+00:00
"Oriental Karate, Al Wahda Mall","Boxing, Karate, Taekwondo, Martial Arts",Al Wahda Mall Extension - شارع هزاع بن زايد الأول - 2nd floor - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97124457374,karate@emirates.net.ae,http://www.orientalkarate.com/,4.9,152,google_maps,2026-03-12T22:39:38.519007+00:00
"Oriental Karate, Salam-Electra corner","Karate, Taekwondo, Martial Arts",2nd floor AbuDhabi Co-Op building - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97126717072,karate@emirates.net.ae,http://www.orientalkarate.com/,4.8,61,google_maps,2026-03-13T01:05:11.674030+00:00
Perform Boxing Studio,"MMA, Muay Thai, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts","Same building of Dnata Travel and behind AST Trading - Abu Dhabi Al Douj street, 22nd Foor - Tower A - 15 C-88 - Al Danah - Abu Dhabi - United Arab Emirates",Abu Dhabi,Abu Dhabi,+971 58 547 7269,sales@performboxingstudio.com,https://www.performboxingstudio.com/,4.9,120,google_maps,2026-03-12T13:58:39.187359+00:00
Pharaohs muay thai - kickboxing academy,"MMA, Muay Thai, Kickboxing, Boxing, Taekwondo",Al Nahhat St - Al Shahama - New Shahamah - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 52 814 5823,,https://www.instagram.com/ahmed1attia1,4.8,17,google_maps,2026-03-12T13:58:34.344190+00:00
Power Conquest GYM,Boxing,F97J+M55 - 8th St - Al Nahyan - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 55 910 7534,,,4.5,43,google_maps,2026-03-12T22:40:17.222310+00:00
Prefect Personal Training.Personal Training in Abudhabi,"Boxing, Karate, Judo, Taekwondo, Martial Arts",Hamdan Bin Mohammed St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 52 236 5386,,https://bit.ly/3SO4QCw?y_source=1_NDQyNDMwMTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,5.0,25,google_maps,2026-03-12T22:40:30.521145+00:00
Primal Gym Khalidiya,"BJJ, MMA, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts","Al Alhia Tower (Behind Spar Building), Main Entrance Block B - Abu Dhabi - United Arab Emirates",Abu Dhabi,Abu Dhabi,+971 58 686 8112,,https://l.instagram.com/?u=https%3A%2F%2Fwww.primalgymae.com%2F&e=AT3z3yF0r_D-M2G6V6jjtxf1mZw4JmW9n6DfyzGitj1kBaaxJ16ssjkI2gq4dKMvG2GzsdjkfxhAdmWN4lPtPaHKxW0VzriAChdp968,3.8,15,google_maps,2026-03-12T13:02:00.172657+00:00
Rawdhat Sports Complex (The Dome),Taekwondo,Sheikh Rashid Bin Saeed Al Maktoum St - Al Muntazah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97124470754,,,4.1,,google_maps,2026-03-13T04:08:17.662095+00:00
Red Dragon Karate Club,"Kickboxing, Karate, Taekwondo, Martial Arts","TOURIST CLUB AREA, OPPOSITE ΚΙΑ MOTORS NEAR ABU DHABI GRAMMER SCHOOL (Canada) AL BARAKA BULIDING NO: 27 - Abu Dhabi - United Arab Emirates",Abu Dhabi,Abu Dhabi,+971 56 724 2407,,,5.0,4,google_maps,2026-03-12T21:14:08.754411+00:00
Reform Fitness Studio,"Kickboxing, Boxing, Taekwondo",CFP3+CJ - Al Muntazah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97125513123,support.gymcenter@gmail.com,https://myreform.ae/,4.4,30,google_maps,2026-03-12T21:13:17.022128+00:00
Rise Center for Dance and Taekwondo,"Karate, Judo, Taekwondo, Martial Arts","Al Rayyana Plaza, Roof Level, 01 Khalifa City A - Abu Dhabi - United Arab Emirates",Abu Dhabi,Abu Dhabi,+971 58 535 7473,risecenterabudhabi@gmail.com,http://www.risecenterabudhabi.com/,4.6,67,google_maps,2026-03-13T01:08:32.498391+00:00
Rocky Road Boxing Club,"Muay Thai, Kickboxing, Boxing, Taekwondo, Martial Arts","Zayed Sports City, Stadium - Al Rawdah - W57 - Abu Dhabi - United Arab Emirates",Abu Dhabi,Abu Dhabi,+971 58 549 6868,,https://www.instagram.com/rockyroadteam.ad,4.8,66,google_maps,2026-03-12T14:32:12.216459+00:00
Ruby Fitness - Khalidiya Branch Abu Dhabi,Kickboxing,"TOURIST CLUB AREA, OPPOSITE ΚΙΑ MOTORS NEAR ABU DHABI GRAMMER SCHOOL (Canada) AL BARAKA BULIDING NO: 27 - Abu Dhabi - United Arab Emirates",Abu Dhabi,Abu Dhabi,+971 56 724 2407,,http://www.rubyfitness.com/,5.0,4,google_maps,2026-03-12T21:14:06.976529+00:00
Ruby Fitness - Khalifa City Central Mall Abu Dhabi,"Kickboxing, Boxing",Central Mall - Khalifa City - Sector 13 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 58 101 3367,,http://www.happyandrubygroup.com/,4.5,191,google_maps,2026-03-12T21:12:55.002394+00:00
Ryoto Dojo Bujinkan,"BJJ, MMA, Karate, Judo, Taekwondo, Martial Arts",Khalifa City - SE44 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 58 581 9350,,http://bujinkan.ae/,4.6,7,google_maps,2026-03-12T13:01:55.379019+00:00
SPEED FITNESS CLUB,"Kickboxing, Boxing",_بناية كابيتال كافي - Khalifa park _ building Cupital Cafe_Room106 - 106 Al Nuzha St - _ - Ministries Complex - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 52 716 6132,info@speedfitnessems.com; qutaibamaybar@gmail.com,http://www.speedfitnessems.com/,4.9,170,google_maps,2026-03-12T21:11:53.691904+00:00
Sangrok Taekwondo Abu Dhabi,"Karate, Judo, Taekwondo, Martial Arts",paragon bay mall - Al Reem Island - RT1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 56 568 7643,taekwondo23_1@yahoo.fr,http://sangrokuae.pro/,4.9,,google_maps,2026-03-13T01:09:19.890946+00:00
Scarface Martial Arts,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",29 Ras Um Al Biyout St - Al Hisn - W4 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 50 192 7570,,,5.0,12,google_maps,2026-03-12T13:01:58.573113+00:00
"Sherwood Middle East Pesticide Trading LLC, Abu Dhabi",Judo,"Tourist Club Area, Navy Gate E45, Building no.1, Ground Floor P.O.Box 34632 - Abu Dhabi - United Arab Emirates",Abu Dhabi,Abu Dhabi,+97126718812,,http://www.sherwoodpst.com/,4.5,27,google_maps,2026-03-13T02:31:56.487831+00:00
Shotokan Karate Centre,"Karate, Taekwondo, Martial Arts",Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97125501878,,,4.9,89,google_maps,2026-03-13T01:04:58.378490+00:00
Sorbonne University Abu Dhabi,Judo,FCQ7+392 - Hazza Bin Zayed St - Al Reem Island - RT6 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97126569555,,http://www.sorbonne.ae/,4.3,175,google_maps,2026-03-13T02:31:58.776152+00:00
Super Las Vegas Gym,"MMA, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",F9GF+7MH - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 50 237 7119,,,4.4,31,google_maps,2026-03-12T13:58:51.863961+00:00
Surur Fitness Center (GYM) Ladies only & Unisex gym.,"Kickboxing, Boxing, Karate, Taekwondo, Martial Arts","besides capital park - 41 شارع الغَطْس Between hamdan and Khalifa street, garden tower Opposite Pizza Hut hamdan - 41 Al Ghats St - Abu Dhabi - United Arab Emirates",Abu Dhabi,Abu Dhabi,+97126272704,,https://www.instagram.com/sururfitnesscenter,4.8,842,google_maps,2026-03-12T21:13:21.889134+00:00
THE FORCE Muay Thai & MMA GYM,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Al Sayegh Tower - 13 شارع رَأس مْشَيْرِب - Unit 014 - first floor - E3-01 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 54 449 4480,,https://theforcesportsmma.com/home,4.7,195,google_maps,2026-03-12T13:01:01.923072+00:00
"TRAINER GYM - Navy Gate, Tourist Club Area | Abu Dhabi","Kickboxing, Boxing",Salam - Building #555 - 4 Ad Daqayiq St - Al Zahiyah - E16 02 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 50 741 8576,,,4.9,299,google_maps,2026-03-12T21:12:51.783307+00:00
"The Cage Karate & Kung-fu Club, Branch 1 Al wahda","BJJ, MMA, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",6 Tawi Shouf St - Al Nahyan - E19 02 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 54 390 1846,,http://thecage.ae/,5.0,84,google_maps,2026-03-12T13:01:56.973445+00:00
The Dojo Karate Center,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts","Flat 101, Floor - 01 شارع ٣ - Al Hisn - W4 - Abu Dhabi - United Arab Emirates",Abu Dhabi,Abu Dhabi,+971 56 217 0686,,http://thedojoae.com/,5.0,60,google_maps,2026-03-12T13:02:06.673258+00:00
The Ideal Tailoring Shop,Judo,Sheikh Zayed Bin Sultan St - near Seven Emirates Supermarket - Al Zahiyah - E13 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97126449923,idealgroup.me@gmail.com; accounts@idealgroupme.com; enquiry@idealgroupme.com,http://www.idealgroupme.com/,4.5,61,google_maps,2026-03-13T02:32:04.874212+00:00
The Warehouse Gym - Yas Bay,Boxing,FJ63+4Q6 - Yas Island - YS2 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97142095342,info@whgym.com; emt@whgym.com,http://www.whgym.com/,4.1,462,google_maps,2026-03-12T22:39:15.044440+00:00
The Warrior Academy Abu Dhabi,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",AL Wahda Mall - E275 - Al Nahyan - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 58 698 4087,,https://warrioracademy.ae/class-times/abu-dhabi-class-times/?utm_source=localmaps&utm_medium=gmb&utm_campaign=Al-Wahda-Mall,4.9,452,google_maps,2026-03-12T13:00:53.926930+00:00
Top Team Jiu Jitsu Academy جوجيتسو,"BJJ, Karate, Taekwondo, Martial Arts",Shikha Fatima Bint Mubarak st - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 58 558 8112,top.team.ttt@gmail.com,https://topteamjj.ae/,5.0,14,google_maps,2026-03-12T13:00:52.324276+00:00
Toronto gym- تورونتو جيم,Kickboxing,F9J6+RQ - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 50 666 9835,,https://voltgymuae.online/,4.4,34,google_maps,2026-03-12T21:13:43.433469+00:00
Traditional Martial Arts Club (TMA) Khalidiya Branch,"Kickboxing, Karate, Taekwondo, Martial Arts",Al Khalidiyah - W4 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 55 693 1382,,,5.0,14,google_maps,2026-03-12T21:13:13.808214+00:00
Train Galleria Mall,"BJJ, MMA, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",The Galleria Mall - 3rd Level - 107 Hamouda Bin Ali Al Dhaheri St - Al Maryah Island - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97125651782,info@train-sf.com,https://www.train-sf.com/,4.5,450,google_maps,2026-03-12T13:01:50.564876+00:00
Train Wtc Mall,"Kickboxing, Boxing",Al Aryani Bldg - C2042 - Al Rahah - RBW7 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97126350020,info@train-sf.com,https://www.train-sf.com/,4.8,72,google_maps,2026-03-12T21:13:10.318554+00:00
UAE Boxing Federation,"Boxing, Taekwondo",CF84+W3F - Al Rawdah - W57 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97124472000,,,4.4,14,google_maps,2026-03-12T22:38:44.894348+00:00
UAE JIUJITSU SHOP,BJJ,FGB Arena - Al Rawdah - W57 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 55 709 1674,,,2.5,2,google_maps,2026-03-12T13:02:10.000056+00:00
UAE Jiu-Jitsu Federation,"BJJ, MMA, Judo, Taekwondo, Martial Arts",Capital Tower - Al Zumurrud St - 17th Floor - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 59 860 9627,,http://uaejjf.com/,4.2,58,google_maps,2026-03-12T13:00:58.724347+00:00
UAE Wrestling & Judo Federation,"BJJ, Wrestling, Karate, Judo, Taekwondo","CCH3+2F6 - Building UAE Wrestling Judo & Kickboxing Federation Khaleej Al Arabi Street, Beside Zakath Fund Zakat Fund - Abu Dhabi - United Arab Emirates",Abu Dhabi,Abu Dhabi,+97124430022,,,5.0,7,google_maps,2026-03-12T13:01:53.762493+00:00
UAE Wrestling Federation,Wrestling,C1 Building - 4th Floor - 26 An Nuzhah st - Al Muntazah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97126217472,info@uaewrestling.com,https://uaewrestling.com/,5.0,3,google_maps,2026-03-13T00:43:45.771820+00:00
UAEJJ Fitness Al Bahyah | Best Gym Near You,"BJJ, MMA",Mubadala Sports Center - Al Rubban St - next to Deerfields Mall - Al Bahyah - Al Bahyah Old - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97125550554,info@uaejjfitness.ae,https://uaejjfitness.ae/,4.1,299,google_maps,2026-03-12T13:01:09.925499+00:00
UAEJJ Fitness Mubadala Arena | Our Fitness HQ Near you,"BJJ, Boxing",Zayed Sports City - Mubadala Arena - off Al Khaleej Al Arabi Street - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97124149641,info@uaejjfitness.ae,https://uaejjfitness.ae/,4.2,97,google_maps,2026-03-12T13:01:32.378716+00:00
UAEJJ Store Mubadala arena,"BJJ, Boxing, Taekwondo",Zayed Sports City - 1811 Al Khaleej Al Arabi St - Al Rawdah - W57 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 56 754 1287,,https://uaejjstore.com/,5.0,14,google_maps,2026-03-12T13:01:44.060522+00:00
UFC GYM - Maqta Mall | Abu Dhabi,"BJJ, MMA, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Mall - Al Jidd St - Rabdan - المَقطَع - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97124482964,,https://www.ufcgym.me/landing/uae-form,4.4,298,google_maps,2026-03-12T13:01:27.511240+00:00
UMAI Kung-Fu Training Center,"BJJ, MMA, Kickboxing, Karate, Judo, Taekwondo, Martial Arts",Musaffah - ME12 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97125501616,umaisharjah.ae@gmail.com; info@umaiuae.com; dubaiscoutselfdefence@gamil.com,http://www.umaiuae.com/,4.7,73,google_maps,2026-03-12T13:02:16.641857+00:00
UNITECH GYM,Boxing,m38 12th St - Musaffah - M38 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 55 332 7349,,,4.8,46,google_maps,2026-03-12T22:39:43.483372+00:00
United Self Defense Arts Training Club LLC,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",6 Fatima Bint Mubarak Street - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 55 448 9110,umaisharjah.ae@gmail.com; info@umaiuae.com; dubaiscoutselfdefence@gamil.com,http://umaiuae.com/,4.9,118,google_maps,2026-03-12T13:01:13.127629+00:00
Vogue Fitness,"Kickboxing, Boxing","Yas Marina, Abu Dhabi - Abu Dhabi - United Arab Emirates",Abu Dhabi,Abu Dhabi,+97125832380,na@gmail.com; info@vfuae.com,https://www.vfuae.com/,4.7,371,google_maps,2026-03-12T21:13:39.580113+00:00
Volt Fitness,"Kickboxing, Boxing",Fairmont Bab Al Bahr - Al Maqta'a Bridge - Rabdan - RB2 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 50 300 8585,info@voltfitness.ae,https://voltfitness.ae/,4.2,317,google_maps,2026-03-12T21:13:32.139412+00:00
Winner Karate Club - Al Khalidiyah,"Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",Sigma 2 Tower - Al Rayfah St - Al Reem Island - RT3 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 50 578 9033,,http://www.realfit.ae/,5.0,124,google_maps,2026-03-12T21:14:03.424985+00:00
Winner Karate Club - Khalidiyah Mall,"Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",Mall - 1st Floor - Al Khalidiyah - W9 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97125843432,info@winnerkarate.com,https://winnerkarate.com/,5.0,25,google_maps,2026-03-12T21:13:25.141117+00:00
Winner Karate Club - Shabiya 9,"BJJ, MMA, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Musaffah - ME9 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97125521664,info@winnerkarate.com,https://winnerkarate.com/,4.9,78,google_maps,2026-03-12T13:02:05.022599+00:00
Wolves Zone MMA Academy,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Zayed Sport City - Al Rawdah - W57 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 56 622 0492,info@wolveszoneuae.com,http://www.wolveszoneuae.com/,4.7,48,google_maps,2026-03-12T13:00:57.124521+00:00
Xtreme Fitness & Martial Arts International Self Defense Club,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",73 شارع اليَحَر - Al Hisn - W4 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 52 773 3726,,,5.0,82,google_maps,2026-03-12T13:01:21.148342+00:00
Zayed Sports Academy,BJJ,Zayed Sports City - Al Rawdah - W57 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97124034213,,http://zayedsportsacademy.ae/,4.9,36,google_maps,2026-03-12T13:01:47.281035+00:00
Zayed Sports City,"BJJ, MMA",Airport Road - Al Rawdah - W57 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+97124034200,,http://www.zsc.ae/,4.5,9761,google_maps,2026-03-12T13:02:13.329220+00:00
fitness time gym hamdan branch,"Kickboxing, Boxing",F9XC+4H New Mansouri Building - M Floor Sheikh Zayed Bin Sultan St - Al - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 50 850 6612,,https://fitnesstimegym.ae/,4.5,58,google_maps,2026-03-12T21:12:46.913682+00:00
كونست جيم Conquest fitness Centre (gym),"Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",905 Al Falah St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,Abu Dhabi,+971 58 156 0114,,,4.5,43,google_maps,2026-03-12T21:13:46.660762+00:00
AL MUHARIB KARATE CENTRE- AJMAN HAMDAN CENTRE BRANCH,"Kickboxing, Karate, Taekwondo, Martial Arts",E11 - Al Nuaimia 1 - Ajman - United Arab Emirates,Ajman,Ajman,+971 56 996 6924,,,4.9,18,google_maps,2026-03-12T21:19:44.330706+00:00
AURAFITZ FZE LLC,Kickboxing,Free Zone - ليوارة 2 - Ajman - United Arab Emirates,Ajman,Ajman,+971 56 521 2230,info@aurafitz.com; %20info@aurafitz.com,https://www.aurafitz.com/,,,google_maps,2026-03-12T21:20:34.463254+00:00
Ajman Sports Club,Karate,9FV3+95P - Al Rashidiya 2 - Ajman - United Arab Emirates,Ajman,Ajman,+97167422441,,,4.2,411,google_maps,2026-03-13T01:17:25.346435+00:00
Ajman Stadium,BJJ,Sheikh KhaliFa street - Al Rashidiya 2 - Ajman - United Arab Emirates,Ajman,Ajman,+97167422441,info@ajmansports.ae,https://www.ajmansports.ae/,4.2,561,google_maps,2026-03-12T13:04:13.657199+00:00
Ajman Uaejjf Training center,"BJJ, Muay Thai, Judo",شارع الشيخ راشد بن عبد العزيز - Al Jerf 2 - Ajman - United Arab Emirates,Ajman,Ajman,+971 52 920 0008,,https://wa.me/+971529200008,4.8,32,google_maps,2026-03-12T13:03:32.652113+00:00
Al Corniche Body Building Gym,Kickboxing,Sheikh Humaid Bin Rashid Al Nuaimi Street - Al Owais Tower - HC floor - Al Nakhil 2 - Ajman - United Arab Emirates,Ajman,Ajman,+97167794000,,,4.3,51,google_maps,2026-03-12T21:19:45.921957+00:00
Al Khaleej Martial Arts LLC,"BJJ, Muay Thai, Kickboxing, Karate, Judo, Taekwondo, Martial Arts","Hatim Building Diya, 4 Office # M3 - near Body Tone Gym - 2 Al Nuaimia - Ajman - United Arab Emirates",Ajman,Ajman,+971 50 153 3105,,,5.0,6,google_maps,2026-03-12T13:03:35.979810+00:00
Al Mizaan Gym,Kickboxing,Liwara Building - opposite Bus Terminal - Al Bustan - ليوارة 1 - Ajman - United Arab Emirates,Ajman,Ajman,+971 52 384 0048,,http://almizzangym.com/,4.9,19,google_maps,2026-03-12T21:19:23.472538+00:00
Al Noor Yoga & Martial Arts Club LLC,"BJJ, Kickboxing, Karate, Taekwondo, Martial Arts","Masfoot Plaza - 404, Fourth Floor - Sheikh Rashid Bin Humeed St - Al Bustan - Ajman - United Arab Emirates",Ajman,Ajman,+971 55 207 8010,,,5.0,45,google_maps,2026-03-12T13:03:45.737788+00:00
Al RAWDA FITNESS,Kickboxing,behind etisalat Building - Al Rawda 2 - Ajman - United Arab Emirates,Ajman,Ajman,+971 56 123 3728,,https://www.instagram.com/alrawdafitnesscenter?igsh=dmZnMTFpcTR2YTM0,4.6,29,google_maps,2026-03-12T21:19:39.539666+00:00
